"sightDate","year","time","quad","fishArea","lat","long","count","comments","channel","source","month","season","whale_identifier","sounders"
"2021-04-18",2021,"9:30",378,"8",48.13,-122.38,1,"531, unknown","orca network","reliable",4,"spring","531","y"
"2021-04-18",2021,"9:30",378,"8",48.13,-122.38,1,"531, unknown","orca network","reliable",4,"spring","unknown","u"
"2023-04-21",2023,"19:50",375,"8",48.18,-122.55,1,"531, unknown","orca network","public",4,"spring","531","y"
"2023-04-21",2023,"19:50",375,"8",48.18,-122.55,1,"531, unknown","orca network","public",4,"spring","unknown","u"
"2018-04-09",2018,"11:07",380,"8",48.06,-122.52,1,"531, unknown","orca network","reliable",4,"spring","531","y"
"2018-04-09",2018,"11:07",380,"8",48.06,-122.52,1,"531, unknown","orca network","reliable",4,"spring","unknown","u"
"2021-03-17",2021,"10:38",383,"8",48.06,-122.4,1,"531, unknown","orca network","reliable",3,"spring","531","y"
"2021-03-17",2021,"10:38",383,"8",48.06,-122.4,3,"531, unknown","orca network","reliable",3,"spring","unknown","u"
"2021-05-23",2021,"14:00",386,"8",47.96,-122.29,1,"531, unknown","orca network","public",5,"spring","531","y"
"2021-05-23",2021,"14:00",386,"8",47.96,-122.29,2,"531, unknown","orca network","public",5,"spring","unknown","u"
"2023-04-15",2023,"9:19",381,"8",48.1,-122.44,1,"5312, 22","orca network","public",4,"spring","5312","n"
"2023-04-15",2023,"9:19",381,"8",48.1,-122.44,1,"5312, 22","orca network","public",4,"spring","22","y"
"2017-03-19",2017,"11:19",383,"8",48.06,-122.4,1,"56,  53","orca network","reliable",3,"spring","56","y"
"2017-03-19",2017,"11:19",383,"8",48.06,-122.4,1,"56,  53","orca network","reliable",3,"spring","53","y"
"2017-03-19",2017,"10:37",383,"8",48.06,-122.4,1,"56,  53","hotline","public",3,"spring","56","y"
"2017-03-19",2017,"10:37",383,"8",48.06,-122.4,1,"56,  53","hotline","public",3,"spring","53","y"
"2017-03-22",2017,"10:29",370,"8",48.27,-122.38,1,"56,  53","hotline","public",3,"spring","56","y"
"2017-03-22",2017,"10:29",370,"8",48.27,-122.38,1,"56,  53","hotline","public",3,"spring","53","y"
"2023-04-12",2023,"14:10",373,"8",48.23,-122.67,1,"56, 2249","orca network","reliable",4,"spring","56","y"
"2023-04-12",2023,"14:10",373,"8",48.23,-122.67,1,"56, 2249","orca network","reliable",4,"spring","2249","y"
"2023-04-12",2023,"14:55",373,"8",48.23,-122.67,1,"56, 2249","orca network","reliable",4,"spring","56","y"
"2023-04-12",2023,"14:55",373,"8",48.23,-122.67,1,"56, 2249","orca network","reliable",4,"spring","2249","y"
"2023-04-12",2023,"14:30",373,"8",48.23,-122.67,1,"56, 2249","orca network","reliable",4,"spring","56","y"
"2023-04-12",2023,"14:30",373,"8",48.23,-122.67,1,"56, 2249","orca network","reliable",4,"spring","2249","y"
"2016-03-28",2016,"15:17",384,"8",48.02,-122.31,1,"56, 53","orca network","reliable",3,"spring","56","y"
"2016-03-28",2016,"15:17",384,"8",48.02,-122.31,1,"56, 53","orca network","reliable",3,"spring","53","y"
"2018-04-14",2018,"18:00",373,"8",48.23,-122.67,1,"56, 723","orca network","reliable",4,"spring","56","y"
"2018-04-14",2018,"18:00",373,"8",48.23,-122.67,1,"56, 723","orca network","reliable",4,"spring","723","y"
"2018-04-14",2018,"17:15",373,"8",48.23,-122.67,1,"56, 723","orca network","reliable",4,"spring","56","y"
"2018-04-14",2018,"17:15",373,"8",48.23,-122.67,1,"56, 723","orca network","reliable",4,"spring","723","y"
"2017-03-19",2017,"11:10",372,"8",48.27,-122.56,1,"56, unknown","orca network","reliable",3,"spring","56","y"
"2017-03-19",2017,"11:10",372,"8",48.27,-122.56,1,"56, unknown","orca network","reliable",3,"spring","unknown","u"
"2017-04-06",2017,"0:00",383,"8",48.06,-122.4,1,"56, unknown","orca network","reliable",4,"spring","56","y"
"2017-04-06",2017,"0:00",383,"8",48.06,-122.4,1,"56, unknown","orca network","reliable",4,"spring","unknown","u"
"2020-02-26",2020,"16:00",383,"8",48.06,-122.4,1,"56, unknown","orca network","reliable",2,"winter","56","y"
"2020-02-26",2020,"16:00",383,"8",48.06,-122.4,1,"56, unknown","orca network","reliable",2,"winter","unknown","u"
"2017-03-12",2017,"14:50",378,"8",48.13,-122.38,1,"56, unknown","orca network","reliable",3,"spring","56","y"
"2017-03-12",2017,"14:50",378,"8",48.13,-122.38,1,"56, unknown","orca network","reliable",3,"spring","unknown","u"
"2019-03-25",2019,"10:00",373,"8",48.23,-122.67,1,"56, unknown","orca network","reliable",3,"spring","56","y"
"2019-03-25",2019,"10:00",373,"8",48.23,-122.67,2,"56, unknown","orca network","reliable",3,"spring","unknown","u"
"2019-05-07",2019,"0:00",386,"8",47.96,-122.29,1,"56, unknown","orca network","reliable",5,"spring","56","y"
"2019-05-07",2019,"0:00",386,"8",47.96,-122.29,2,"56, unknown","orca network","reliable",5,"spring","unknown","u"
"2015-03-30",2015,"13:15",384,"8",48.02,-122.31,1,"723,  383","orca network","reliable",3,"spring","723","y"
"2015-03-30",2015,"13:15",384,"8",48.02,-122.31,1,"723,  383","orca network","reliable",3,"spring","383","y"
"2022-03-07",2022,"11:33",378,"8",48.13,-122.38,1,"723, 2249","orca network","reliable",3,"spring","723","y"
"2022-03-07",2022,"11:33",378,"8",48.13,-122.38,1,"723, 2249","orca network","reliable",3,"spring","2249","y"
"2016-03-30",2016,"0:00",384,"8",48.02,-122.31,1,"723, 49, 383","orca network","reliable",3,"spring","723","y"
"2016-03-30",2016,"0:00",384,"8",48.02,-122.31,1,"723, 49, 383","orca network","reliable",3,"spring","49","y"
"2016-03-30",2016,"0:00",384,"8",48.02,-122.31,1,"723, 49, 383","orca network","reliable",3,"spring","383","y"
"2022-03-21",2022,"11:33",381,"8",48.1,-122.44,1,"723, 531","orca network","reliable",3,"spring","723","y"
"2022-03-21",2022,"11:33",381,"8",48.1,-122.44,1,"723, 531","orca network","reliable",3,"spring","531","y"
"2022-03-06",2022,"13:00",375,"8",48.18,-122.55,1,"723, 531","orca network","reliable",3,"spring","723","y"
"2022-03-06",2022,"13:00",375,"8",48.18,-122.55,1,"723, 531","orca network","reliable",3,"spring","531","y"
"2018-04-22",2018,"11:35",384,"8",48.02,-122.31,1,"723, 531","orca network","reliable",4,"spring","723","y"
"2018-04-22",2018,"11:35",384,"8",48.02,-122.31,1,"723, 531","orca network","reliable",4,"spring","531","y"
"2018-03-29",2018,"15:24",379,"8",48.12,-122.52,1,"723, 531","orca network","reliable",3,"spring","723","y"
"2018-03-29",2018,"15:24",379,"8",48.12,-122.52,1,"723, 531","orca network","reliable",3,"spring","531","y"
"2018-04-15",2018,"13:15",373,"8",48.23,-122.67,1,"723, 56","orca network","reliable",4,"spring","723","y"
"2018-04-15",2018,"13:15",373,"8",48.23,-122.67,1,"723, 56","orca network","reliable",4,"spring","56","y"
"2022-03-06",2022,"10:30",379,"8",48.12,-122.52,1,"723, unknown","orca network","reliable",3,"spring","723","y"
"2022-03-06",2022,"10:30",379,"8",48.12,-122.52,1,"723, unknown","orca network","reliable",3,"spring","unknown","u"
"2022-03-03",2022,"14:50",383,"8",48.06,-122.4,1,"723, unknown","orca network","reliable",3,"spring","723","y"
"2022-03-03",2022,"14:50",383,"8",48.06,-122.4,1,"723, unknown","orca network","reliable",3,"spring","unknown","u"
"2021-04-14",2021,"10:00",378,"8",48.13,-122.38,1,"723, unknown","orca network","public",4,"spring","723","y"
"2021-04-14",2021,"10:00",378,"8",48.13,-122.38,1,"723, unknown","orca network","public",4,"spring","unknown","u"
"2021-03-24",2021,"11:33",384,"8",48.02,-122.31,1,"723, unknown","orca network","reliable",3,"spring","723","y"
"2021-03-24",2021,"11:33",384,"8",48.02,-122.31,1,"723, unknown","orca network","reliable",3,"spring","unknown","u"
"2019-03-29",2019,"0:00",383,"8",48.06,-122.4,1,"723, unknown","orca network","reliable",3,"spring","723","y"
"2019-03-29",2019,"0:00",383,"8",48.06,-122.4,1,"723, unknown","orca network","reliable",3,"spring","unknown","u"
"2019-03-12",2019,"0:00",385,"8",48.01,-122.22,1,"83, 531","orca network","reliable",3,"spring","83","n"
"2019-03-12",2019,"0:00",385,"8",48.01,-122.22,1,"83, 531","orca network","reliable",3,"spring","531","y"
"2022-08-20",2022,"8:35",379,"8",48.12,-122.52,1,"2440","orca network","public",8,"summer","2440","y"
"2015-10-06",2015,"15:59",14,"28C",49.33,-122.9,1,"723","other","ww",10,"fall","723","y"
"2015-08-13",2015,"8:39",14,"28C",49.33,-122.9,1,"723","other","ww",8,"summer","723","y"
"2015-08-12",2015,"8:46",14,"28C",49.33,-122.9,1,"723","other","ww",8,"summer","723","y"
"2018-03-18",2018,"0:00",384,"8",48.02,-122.31,1,"185","orca network","reliable",3,"spring","185","y"
"2023-04-11",2023,"11:50",383,"8",48.06,-122.4,1,"185","orca network","reliable",4,"spring","185","y"
"2023-04-10",2023,"12:00",378,"8",48.13,-122.38,1,"185","orca network","reliable",4,"spring","185","y"
"2023-04-20",2023,"11:40",386,"8",47.96,-122.29,1,"21","orca network","reliable",4,"spring","21","y"
"2023-04-22",2023,"11:25",375,"8",48.18,-122.55,1,"21","orca network","reliable",4,"spring","21","y"
"2023-04-02",2023,"11:53",381,"8",48.1,-122.44,1," 21,  22","orca network","reliable",4,"spring","21","y"
"2023-04-02",2023,"11:53",381,"8",48.1,-122.44,1," 21,  22","orca network","reliable",4,"spring","22","y"
"2023-04-11",2023,"12:20",381,"8",48.1,-122.44,1," 21, 22","orca network","reliable",4,"spring","21","y"
"2023-04-11",2023,"12:20",381,"8",48.1,-122.44,1," 21, 22","orca network","reliable",4,"spring","22","y"
"2023-04-01",2023,"11:57",384,"8",48.02,-122.31,1," 21, 22, 2249,  2356","orca network","reliable",4,"spring","21","y"
"2023-04-01",2023,"11:57",384,"8",48.02,-122.31,1," 21, 22, 2249,  2356","orca network","reliable",4,"spring","22","y"
"2023-04-01",2023,"11:57",384,"8",48.02,-122.31,1," 21, 22, 2249,  2356","orca network","reliable",4,"spring","2249","y"
"2023-04-01",2023,"11:57",384,"8",48.02,-122.31,1," 21, 22, 2249,  2356","orca network","reliable",4,"spring","2356","y"
"2023-04-10",2023,"12:38",384,"8",48.02,-122.31,1," 21, 22, 383, 356","orca network","reliable",4,"spring","21","y"
"2023-04-10",2023,"12:38",384,"8",48.02,-122.31,1," 21, 22, 383, 356","orca network","reliable",4,"spring","22","y"
"2023-04-10",2023,"12:38",384,"8",48.02,-122.31,1," 21, 22, 383, 356","orca network","reliable",4,"spring","383","y"
"2023-04-10",2023,"12:38",384,"8",48.02,-122.31,1," 21, 22, 383, 356","orca network","reliable",4,"spring","356","y"
"2023-04-01",2023,"12:20",384,"8",48.02,-122.31,1," 21, 22, 56, 2249, 2356","orca network","reliable",4,"spring","21","y"
"2023-04-01",2023,"12:20",384,"8",48.02,-122.31,1," 21, 22, 56, 2249, 2356","orca network","reliable",4,"spring","22","y"
"2023-04-01",2023,"12:20",384,"8",48.02,-122.31,1," 21, 22, 56, 2249, 2356","orca network","reliable",4,"spring","56","y"
"2023-04-01",2023,"12:20",384,"8",48.02,-122.31,1," 21, 22, 56, 2249, 2356","orca network","reliable",4,"spring","2249","y"
"2023-04-01",2023,"12:20",384,"8",48.02,-122.31,1," 21, 22, 56, 2249, 2356","orca network","reliable",4,"spring","2356","y"
"2023-04-15",2023,"11:33",381,"8",48.1,-122.44,1," 21,  22","orca network","reliable",4,"spring","21","y"
"2023-04-15",2023,"11:33",381,"8",48.1,-122.44,1," 21,  22","orca network","reliable",4,"spring","22","y"
"2023-04-24",2023,"11:15",386,"8",47.96,-122.29,1," 22,  383,  531","orca network","reliable",4,"spring","22","y"
"2023-04-24",2023,"11:15",386,"8",47.96,-122.29,1," 22,  383,  531","orca network","reliable",4,"spring","383","y"
"2023-04-24",2023,"11:15",386,"8",47.96,-122.29,1," 22,  383,  531","orca network","reliable",4,"spring","531","y"
"2018-09-02",2018,"10:31",430,"13",47.11,-122.91,1,"2234","orca network","reliable",9,"fall","2234","n"
"2018-09-01",2018,"0:00",427,"13",47.12,-122.7,1,"2234","orca network","public",9,"fall","2234","n"
"2018-09-01",2018,"17:00",430,"13",47.11,-122.91,1,"2234","orca network","reliable",9,"fall","2234","n"
"2018-08-31",2018,"0:00",430,"13",47.11,-122.91,1,"2234","orca network","reliable",8,"summer","2234","n"
"2018-08-29",2018,"0:00",430,"13",47.11,-122.91,1,"2234","orca network","public",8,"summer","2234","n"
"2018-08-28",2018,"0:00",430,"13",47.11,-122.91,1,"2234","orca network","public",8,"summer","2234","n"
"2018-08-06",2018,"11:25",420,"11",47.33,-122.44,1,"2234","orca network","reliable",8,"summer","2234","n"
"2023-04-22",2023,"12:08",379,"8",48.12,-122.52,1,"2356, 185","orca network","reliable",4,"spring","2356","y"
"2023-04-22",2023,"12:08",379,"8",48.12,-122.52,1,"2356, 185","orca network","reliable",4,"spring","185","y"
"2023-04-20",2023,"11:10",386,"8",47.96,-122.29,1," 2362,  543","orca network","reliable",4,"spring","2362","y"
"2023-04-20",2023,"11:10",386,"8",47.96,-122.29,1," 2362,  543","orca network","reliable",4,"spring","543","y"
"2022-12-06",2022,"13:00",388,"9",48.13,-122.63,1,"2440","orca network","reliable",12,"winter","2440","y"
"2022-08-27",2022,"20:15",378,"8",48.13,-122.38,1,"2440","orca network","public",8,"summer","2440","y"
"2023-04-03",2023,"12:05",384,"8",48.02,-122.31,1,"383","orca network","reliable",4,"spring","383","y"
"2023-04-02",2023,"12:18",384,"8",48.02,-122.31,1," 383, 531, 2356","orca network","reliable",4,"spring","383","y"
"2023-04-02",2023,"12:18",384,"8",48.02,-122.31,1," 383, 531, 2356","orca network","reliable",4,"spring","531","y"
"2023-04-02",2023,"12:18",384,"8",48.02,-122.31,1," 383, 531, 2356","orca network","reliable",4,"spring","2356","y"
"2019-03-08",2019,"0:00",384,"8",48.02,-122.31,1," 49, 53, 185","orca network","reliable",3,"spring","49","y"
"2019-03-08",2019,"0:00",384,"8",48.02,-122.31,1," 49, 53, 185","orca network","reliable",3,"spring","53","y"
"2019-03-08",2019,"0:00",384,"8",48.02,-122.31,1," 49, 53, 185","orca network","reliable",3,"spring","185","y"
"2023-04-15",2023,"12:00",381,"8",48.1,-122.44,1,"531","orca network","reliable",4,"spring","531","y"
"2023-04-20",2023,"12:28",375,"8",48.18,-122.55,1,"531","orca network","reliable",4,"spring","531","y"
"2023-04-23",2023,"11:00",386,"8",47.96,-122.29,1," 543, 2362","orca network","reliable",4,"spring","543","y"
"2023-04-23",2023,"11:00",386,"8",47.96,-122.29,1," 543, 2362","orca network","reliable",4,"spring","2362","y"
"2018-07-09",2018,"13:30",385,"8",48.01,-122.22,1,"185","orca network","reliable",7,"summer","185","y"
"2018-07-05",2018,"18:45",384,"8",48.02,-122.31,1,"185","orca network","reliable",7,"summer","185","y"
"2018-07-03",2018,"13:49",385,"8",48.01,-122.22,1,"185","orca network","reliable",7,"summer","185","y"
"2018-07-01",2018,"10:55",386,"8",47.96,-122.29,1,"185","orca network","reliable",7,"summer","185","y"
"2018-05-20",2018,"10:00",380,"8",48.06,-122.52,1,"185","orca network","public",5,"spring","185","y"
"2018-08-09",2018,"0:00",378,"8",48.13,-122.38,1,"185","orca network","public",8,"summer","185","y"
"2018-06-22",2018,"0:00",384,"8",48.02,-122.31,1,"185","orca network","reliable",6,"summer","185","y"
"2018-04-15",2018,"18:30",383,"8",48.06,-122.4,1,"185","orca network","reliable",4,"spring","185","y"
"2018-04-06",2018,"14:05",384,"8",48.02,-122.31,1,"185","orca network","reliable",4,"spring","185","y"
"2020-03-04",2020,"14:20",384,"8",48.02,-122.31,1,"185","orca network","reliable",3,"spring","185","y"
"2018-03-19",2018,"0:00",385,"8",48.01,-122.22,1,"185","orca network","reliable",3,"spring","185","y"
"2018-03-16",2018,"10:43",384,"8",48.02,-122.31,1,"185, 49","orca network","reliable",3,"spring","185","y"
"2018-03-16",2018,"10:43",384,"8",48.02,-122.31,1,"185, 49","orca network","reliable",3,"spring","49","y"
"2019-03-21",2019,"11:17",371,"8",48.27,-122.45,1,"21","orca network","reliable",3,"spring","21","y"
"2019-03-21",2019,"16:46",384,"8",48.02,-122.31,1,"22","orca network","reliable",3,"spring","22","y"
"2018-11-24",2018,"0:00",430,"13",47.11,-122.91,1,"2234","orca network","reliable",11,"fall","2234","n"
"2018-11-09",2018,"0:00",432,"13",47.22,-122.92,1,"2234","orca network","reliable",11,"fall","2234","n"
"2018-10-13",2018,"0:00",432,"13",47.22,-122.92,1,"2234","orca network","reliable",10,"fall","2234","n"
"2019-01-26",2019,"13:00",385,"8",48.01,-122.22,1,"2246","orca network","public",1,"winter","2246","y"
"2019-03-17",2019,"0:00",384,"8",48.02,-122.31,1,"2246","orca network","reliable",3,"spring","2246","y"
"2023-12-17",2023,"16:06",411,"10",47.56,-122.59,1,"2549","orca network","public",12,"winter","2549","n"
"2023-12-16",2023,"14:20",391,"9",48.04,-122.74,1,"2549","orca network","reliable",12,"winter","2549","n"
"2019-03-17",2019,"14:25",398,"9",47.89,-122.36,1,"383","orca network","public",3,"spring","383","y"
"2019-03-15",2019,"16:30",383,"8",48.06,-122.4,1,"383","orca network","reliable",3,"spring","383","y"
"2019-03-11",2019,"12:10",381,"8",48.1,-122.44,1,"383","orca network","reliable",3,"spring","383","y"
"2019-03-19",2019,"16:28",373,"8",48.23,-122.67,1,"44","orca network","reliable",3,"spring","44","y"
"2018-03-17",2018,"12:00",384,"8",48.02,-122.31,1,"44","orca network","public",3,"spring","44","y"
"2019-03-19",2019,"17:45",373,"8",48.23,-122.67,1,"44","orca network","reliable",3,"spring","44","y"
"2019-03-22",2019,"11:16",398,"9",47.89,-122.36,1,"44","orca network","reliable",3,"spring","44","y"
"2019-03-22",2019,"12:00",398,"9",47.89,-122.36,1,"44","orca network","reliable",3,"spring","44","y"
"2019-03-20",2019,"8:15",372,"8",48.27,-122.56,1,"44","orca network","reliable",3,"spring","44","y"
"2019-03-19",2019,"18:28",373,"8",48.23,-122.67,1,"44, 56","orca network","reliable",3,"spring","44","y"
"2019-03-19",2019,"18:28",373,"8",48.23,-122.67,1,"44, 56","orca network","reliable",3,"spring","56","y"
"2019-03-19",2019,"0:00",373,"8",48.23,-122.67,1,"44, 56","orca network","reliable",3,"spring","44","y"
"2019-03-19",2019,"0:00",373,"8",48.23,-122.67,1,"44, 56","orca network","reliable",3,"spring","56","y"
"2019-03-19",2019,"18:50",373,"8",48.23,-122.67,1,"44, 56","orca network","reliable",3,"spring","44","y"
"2019-03-19",2019,"18:50",373,"8",48.23,-122.67,1,"44, 56","orca network","reliable",3,"spring","56","y"
"2019-03-19",2019,"15:55",373,"8",48.23,-122.67,1,"44, 56","orca network","reliable",3,"spring","44","y"
"2019-03-19",2019,"15:55",373,"8",48.23,-122.67,1,"44, 56","orca network","reliable",3,"spring","56","y"
"2019-03-11",2019,"12:10",384,"8",48.02,-122.31,1,"49","orca network","reliable",3,"spring","49","y"
"2019-03-17",2019,"11:00",384,"8",48.02,-122.31,1,"49, 2246","orca network","public",3,"spring","49","y"
"2019-03-17",2019,"11:00",384,"8",48.02,-122.31,1,"49, 2246","orca network","public",3,"spring","2246","y"
"2019-03-16",2019,"12:00",384,"8",48.02,-122.31,1,"49, 383, 53","orca network","reliable",3,"spring","49","y"
"2019-03-16",2019,"12:00",384,"8",48.02,-122.31,1,"49, 383, 53","orca network","reliable",3,"spring","383","y"
"2019-03-16",2019,"12:00",384,"8",48.02,-122.31,1,"49, 383, 53","orca network","reliable",3,"spring","53","y"
"2019-03-22",2019,"11:46",385,"8",48.01,-122.22,1,"49, 53, 185, 383, 22, unknown","orca network","reliable",3,"spring","49","y"
"2019-03-22",2019,"11:46",385,"8",48.01,-122.22,1,"49, 53, 185, 383, 22, unknown","orca network","reliable",3,"spring","53","y"
"2019-03-22",2019,"11:46",385,"8",48.01,-122.22,1,"49, 53, 185, 383, 22, unknown","orca network","reliable",3,"spring","185","y"
"2019-03-22",2019,"11:46",385,"8",48.01,-122.22,1,"49, 53, 185, 383, 22, unknown","orca network","reliable",3,"spring","383","y"
"2019-03-22",2019,"11:46",385,"8",48.01,-122.22,1,"49, 53, 185, 383, 22, unknown","orca network","reliable",3,"spring","22","y"
"2019-03-22",2019,"11:46",385,"8",48.01,-122.22,1,"49, 53, 185, 383, 22, unknown","orca network","reliable",3,"spring","unknown","u"
"2019-03-16",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","49","y"
"2019-03-16",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","53","y"
"2019-03-16",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","383","y"
"2019-03-18",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","49","y"
"2019-03-18",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","53","y"
"2019-03-18",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","383","y"
"2019-03-18",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","49","y"
"2019-03-18",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","53","y"
"2019-03-18",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","383","y"
"2019-03-20",2019,"12:37",385,"8",48.01,-122.22,1,"49, 53, 383, 2246, unknown","orca network","reliable",3,"spring","49","y"
"2019-03-20",2019,"12:37",385,"8",48.01,-122.22,1,"49, 53, 383, 2246, unknown","orca network","reliable",3,"spring","53","y"
"2019-03-20",2019,"12:37",385,"8",48.01,-122.22,1,"49, 53, 383, 2246, unknown","orca network","reliable",3,"spring","383","y"
"2019-03-20",2019,"12:37",385,"8",48.01,-122.22,1,"49, 53, 383, 2246, unknown","orca network","reliable",3,"spring","2246","y"
"2019-03-20",2019,"12:37",385,"8",48.01,-122.22,1,"49, 53, 383, 2246, unknown","orca network","reliable",3,"spring","unknown","u"
"2019-03-23",2019,"0:00",386,"8",47.96,-122.29,1,"49, 53, 531, 21, 22, 383","orca network","reliable",3,"spring","49","y"
"2019-03-23",2019,"0:00",386,"8",47.96,-122.29,1,"49, 53, 531, 21, 22, 383","orca network","reliable",3,"spring","53","y"
"2019-03-23",2019,"0:00",386,"8",47.96,-122.29,1,"49, 53, 531, 21, 22, 383","orca network","reliable",3,"spring","531","y"
"2019-03-23",2019,"0:00",386,"8",47.96,-122.29,1,"49, 53, 531, 21, 22, 383","orca network","reliable",3,"spring","21","y"
"2019-03-23",2019,"0:00",386,"8",47.96,-122.29,1,"49, 53, 531, 21, 22, 383","orca network","reliable",3,"spring","22","y"
"2019-03-23",2019,"0:00",386,"8",47.96,-122.29,1,"49, 53, 531, 21, 22, 383","orca network","reliable",3,"spring","383","y"
"2019-03-20",2019,"0:00",386,"8",47.96,-122.29,1,"49, 383, 2246, 53, unknown ","orca network","ww",3,"spring","49","y"
"2019-03-20",2019,"0:00",386,"8",47.96,-122.29,1,"49, 383, 2246, 53, unknown ","orca network","ww",3,"spring","383","y"
"2019-03-20",2019,"0:00",386,"8",47.96,-122.29,1,"49, 383, 2246, 53, unknown ","orca network","ww",3,"spring","2246","y"
"2019-03-20",2019,"0:00",386,"8",47.96,-122.29,1,"49, 383, 2246, 53, unknown ","orca network","ww",3,"spring","53","y"
"2019-03-20",2019,"0:00",386,"8",47.96,-122.29,1,"49, 383, 2246, 53, unknown ","orca network","ww",3,"spring","unknown","u"
"2019-03-11",2019,"12:10",384,"8",48.02,-122.31,1,"53","orca network","reliable",3,"spring","53","y"
"2019-03-17",2019,"14:25",398,"9",47.89,-122.36,1,"53","orca network","public",3,"spring","53","y"
"2019-01-24",2019,"15:50",386,"8",47.96,-122.29,1,"53","orca network","public",1,"winter","53","y"
"2019-01-19",2019,"0:00",247,"6",48.32,-122.71,1,"53","orca network","reliable",1,"winter","53","y"
"2019-03-17",2019,"11:15",398,"9",47.89,-122.36,1,"53, 383","orca network","reliable",3,"spring","53","y"
"2019-03-17",2019,"11:15",398,"9",47.89,-122.36,1,"53, 383","orca network","reliable",3,"spring","383","y"
"2019-03-13",2019,"0:00",384,"8",48.02,-122.31,1,"53, 383","orca network","ww",3,"spring","53","y"
"2019-03-13",2019,"0:00",384,"8",48.02,-122.31,1,"53, 383","orca network","ww",3,"spring","383","y"
"2019-03-21",2019,"0:00",383,"8",48.06,-122.4,1,"531","orca network","public",3,"spring","531","y"
"2019-03-21",2019,"0:00",383,"8",48.06,-122.4,1,"531","orca network","public",3,"spring","531","y"
"2019-03-19",2019,"16:28",373,"8",48.23,-122.67,1,"56","orca network","reliable",3,"spring","56","y"
"2019-03-19",2019,"17:45",373,"8",48.23,-122.67,1,"56","orca network","reliable",3,"spring","56","y"
"2019-03-29",2019,"12:40",383,"8",48.06,-122.4,1,"723, unknown","orca network","ww",3,"spring","723","y"
"2019-03-29",2019,"12:40",383,"8",48.06,-122.4,1,"723, unknown","orca network","ww",3,"spring","unknown","u"
"2019-01-16",2019,"14:00",372,"8",48.27,-122.56,1,"185","orca network","reliable",1,"winter","185","y"
"2019-04-21",2019,"0:00",373,"8",48.23,-122.67,1,"185","orca network","reliable",4,"spring","185","y"
"2018-10-17",2018,"13:30",381,"8",48.1,-122.44,1,"185","orca network","reliable",10,"fall","185","y"
"2018-10-12",2018,"13:30",381,"8",48.1,-122.44,1,"185","orca network","reliable",10,"fall","185","y"
"2018-06-27",2018,"0:00",375,"8",48.18,-122.55,1,"185","orca network","reliable",6,"summer","185","y"
"2018-06-02",2018,"11:05",343,"6",48.14,-123.43,1,"185","orca network","public",6,"summer","185","y"
"2018-06-02",2018,"11:33",343,"6",48.14,-123.43,1,"185","orca network","reliable",6,"summer","185","y"
"2023-03-25",2023,"11:15",386,"8",47.96,-122.29,1,"185, 383","orca network","reliable",3,"spring","185","y"
"2023-03-25",2023,"11:15",386,"8",47.96,-122.29,1,"185, 383","orca network","reliable",3,"spring","383","y"
"2020-02-26",2020,"16:00",383,"8",48.06,-122.4,1,"185, unknown","orca network","reliable",2,"winter","185","y"
"2020-02-26",2020,"16:00",383,"8",48.06,-122.4,1,"185, unknown","orca network","reliable",2,"winter","unknown","u"
"2023-04-19",2023,"18:13",381,"8",48.1,-122.44,1,"21,  383","orca network","reliable",4,"spring","21","y"
"2023-04-19",2023,"18:13",381,"8",48.1,-122.44,1,"21,  383","orca network","reliable",4,"spring","383","y"
"2023-04-19",2023,"19:15",381,"8",48.1,-122.44,1,"21,  383","orca network","reliable",4,"spring","21","y"
"2023-04-19",2023,"19:15",381,"8",48.1,-122.44,1,"21,  383","orca network","reliable",4,"spring","383","y"
"2023-04-04",2023,"12:20",378,"8",48.13,-122.38,1,"21,  383, 2249","orca network","reliable",4,"spring","21","y"
"2023-04-04",2023,"12:20",378,"8",48.13,-122.38,1,"21,  383, 2249","orca network","reliable",4,"spring","383","y"
"2023-04-04",2023,"12:20",378,"8",48.13,-122.38,1,"21,  383, 2249","orca network","reliable",4,"spring","2249","y"
"2023-04-22",2023,"17:12",375,"8",48.18,-122.55,1,"21, 22, 185, 356, 383, 2356","orca network","public",4,"spring","21","y"
"2023-04-22",2023,"17:12",375,"8",48.18,-122.55,1,"21, 22, 185, 356, 383, 2356","orca network","public",4,"spring","22","y"
"2023-04-22",2023,"17:12",375,"8",48.18,-122.55,1,"21, 22, 185, 356, 383, 2356","orca network","public",4,"spring","185","y"
"2023-04-22",2023,"17:12",375,"8",48.18,-122.55,1,"21, 22, 185, 356, 383, 2356","orca network","public",4,"spring","356","y"
