sightDate,year,time,quad,fishArea,lat,long,count,comments,channel,source
4/18/23,2023,16:30,383,8,48.06,122.4,3,"22, 531, unknown",orca network,reliable
5/5/20,2020,16:30,385,8,48.01,122.22,2,"22, 723",orca network,public
5/15/20,2020,0:00,385,8,48.01,122.22,2,"22, 723",orca network,public
2/8/22,2022,12:00,381,8,48.1,122.44,2,"22, unknown",orca network,public
1/16/23,2023,10:58,381,8,48.1,122.44,2,"22, unknown",orca network,reliable
5/19/20,2020,12:00,386,8,47.96,122.29,2,"22, unknown",unknown,unknown
4/20/20,2020,0:00,384,8,48.02,122.31,2,"22, unknown",orca network,reliable
3/25/20,2020,13:45,384,8,48.02,122.31,2,"22, unknown",orca network,reliable
3/23/18,2018,11:01,384,8,48.02,122.31,2,"22, unknown",orca network,public
5/3/18,2018,12:00,384,8,48.02,122.31,3,"22, unknown",orca network,public
5/5/19,2019,0:00,247,6,48.32,122.71,3,"2246, unknown",orca network,reliable
5/7/20,2020,0:00,374,8,48.23,122.57,2,"2258, unknown",orca network,public
8/24/20,2020,13:05,385,8,48.01,122.22,2,"2259, 2262",orca network,reliable
8/23/20,2020,15:35,384,8,48.02,122.31,2,"2259, 2262",orca network,public
6/20/20,2020,13:55,386,8,47.96,122.29,2,"2356, unknown",orca network,reliable
5/21/22,2022,13:47,384,8,48.02,122.31,3,"2362, unknown",orca network,reliable
9/8/22,2022,8:45,385,8,48.01,122.22,2,"2440,  2441",orca network,reliable
9/8/22,2022,7:45,385,8,48.01,122.22,2,"2440,  2441",orca network,reliable
4/20/16,2016,0:00,386,8,47.96,122.29,2,"282,  723",orca network,reliable
4/23/23,2023,9:30,381,8,48.1,122.44,2,"356, 531",orca network,reliable
4/23/23,2023,10:10,383,8,48.06,122.4,2,"356, 532",orca network,reliable
4/23/23,2023,10:30,383,8,48.06,122.4,3,"356, 533, unknown",orca network,reliable
4/7/23,2023,11:20,386,8,47.96,122.29,2,"356, 534",orca network,reliable
4/23/23,2023,19:03,379,8,48.12,122.52,2,"356, 535",orca network,public
3/21/18,2018,13:51,384,8,48.02,122.31,2,"383, 22",orca network,reliable
4/4/19,2019,12:15,381,8,48.1,122.44,2,"383, 53",orca network,public
3/15/19,2019,12:15,384,8,48.02,122.31,2,"383, 531",orca network,reliable
4/2/18,2018,13:40,384,8,48.02,122.31,2,"383, 531",orca network,public
4/23/18,2018,11:36,379,8,48.12,122.52,3,"383, 531, 723",orca network,reliable
5/14/17,2017,15:16,384,8,48.02,122.31,3,"383, unknown",orca network,reliable
3/24/17,2017,10:05,386,8,47.96,122.29,2,"44,  53",hotline,public
5/26/20,2020,12:00,386,8,47.96,122.29,3,"44, 22, unknown",orca network,public
4/29/18,2018,9:30,386,8,47.96,122.29,2,"44, 383",orca network,reliable
4/25/18,2018,11:15,386,8,47.96,122.29,2,"44, 383",orca network,public
4/28/18,2018,13:30,384,8,48.02,122.31,4,"44, 49, 383, 723",orca network,reliable
3/24/17,2017,11:05,398,9,47.89,122.36,2,"44, 53",other,ww
4/29/18,2018,0:00,386,8,47.96,122.29,2,"44, 53",orca network,reliable
4/10/18,2018,17:00,375,8,48.18,122.55,2,"44, 53",orca network,reliable
4/15/19,2019,11:23,383,8,48.06,122.4,2,"44, 53",orca network,reliable
3/24/17,2017,11:30,398,9,47.89,122.36,2,"44, 53",orca network,reliable
3/24/18,2018,0:00,372,8,48.27,122.56,2,"44, 56",orca network,public
4/28/19,2019,12:45,386,8,47.96,122.29,2,"44, 56",orca network,reliable
3/24/21,2021,12:57,420,11,47.33,122.44,2,"44, unknown",orca network,public
4/6/20,2020,13:10,381,8,48.1,122.44,2,"44, unknown",orca network,reliable
4/28/18,2018,13:09,384,8,48.02,122.31,2,"44, unknown",orca network,reliable
3/31/18,2018,18:30,372,8,48.27,122.56,2,"44, unknown",orca network,public
5/31/20,2020,15:56,386,8,47.96,122.29,3,"44, unknown",orca network,reliable
4/3/20,2020,17:00,374,8,48.23,122.57,3,"44, unknown",orca network,public
5/18/21,2021,11:50,378,8,48.13,122.38,4,"44, unknown",orca network,public
3/30/13,2013,0:00,384,8,48.02,122.31,5,"44, unknown",orca network,public
3/26/18,2018,0:00,384,8,48.02,122.31,2,"44,56",orca network,public
2/23/19,2019,0:00,384,8,48.02,122.31,2,"49, 151",orca network,ww
3/19/18,2018,14:13,385,8,48.01,122.22,2,"49, 185",orca network,reliable
3/19/18,2018,14:13,384,8,48.02,122.31,2,"49, 185",orca network,reliable
3/30/18,2018,10:15,384,8,48.02,122.31,2,"49, 22",orca network,reliable
3/20/15,2015,12:00,386,8,47.96,122.29,3,"49, 356, 22",orca network,reliable
4/26/13,2013,15:30,384,8,48.02,122.31,5,"49, 44, unknown",orca network,reliable
4/26/13,2013,0:00,384,8,48.02,122.31,5,"49, 44, unknown",orca network,reliable
3/17/15,2015,12:30,398,9,47.89,122.36,3,"49, 52, 723",orca network,reliable
3/16/14,2014,13:05,384,8,48.02,122.31,2,"49, 53",orca network,public
2/26/20,2020,13:50,384,8,48.02,122.31,2,"49, 53",orca network,reliable
3/24/19,2019,11:00,384,8,48.02,122.31,2,"49, 53",orca network,ww
3/23/18,2018,15:02,385,8,48.01,122.22,2,"49, 53",orca network,reliable
4/14/18,2018,10:15,384,8,48.02,122.31,2,"49, 53",orca network,reliable
4/10/18,2018,11:42,384,8,48.02,122.31,2,"49, 53",orca network,reliable
3/24/18,2018,13:14,384,8,48.02,122.31,2,"49, 53",orca network,reliable
3/23/18,2018,15:02,384,8,48.02,122.31,2,"49, 53",orca network,reliable
3/20/18,2018,12:00,384,8,48.02,122.31,4,"49, 53, 531, 383",orca network,public
3/20/18,2018,10:00,386,8,47.96,122.29,5,"49, 53, 531, 383, unknown",orca network,public
4/2/18,2018,13:40,384,8,48.02,122.31,3,"49, 53, 185",orca network,public
4/17/14,2014,11:30,384,8,48.02,122.31,3,"49, 53, unknown",orca network,ww
3/16/20,2020,12:29,385,8,48.01,122.22,2,"49, 531",orca network,reliable
4/2/19,2019,0:00,386,8,47.96,122.29,4,"49, 531, unknown",orca network,reliable
4/24/18,2018,10:26,384,8,48.02,122.31,2,"49, 723",orca network,reliable
4/8/13,2013,13:30,384,8,48.02,122.31,2,"49, 723",orca network,reliable
4/28/18,2018,13:35,385,8,48.01,122.22,3,"49, 723, 383",orca network,public
4/23/17,2017,10:30,386,8,47.96,122.29,3,"49, 723, 383",hotline,public
4/23/17,2017,11:22,385,8,48.01,122.22,3,"49, 723, 383",other,ww
4/2/16,2016,10:52,398,9,47.89,122.36,2,"49, unknown",orca network,public
3/26/18,2018,10:51,384,8,48.02,122.31,2,"53, 185",orca network,reliable
3/30/18,2018,11:00,378,8,48.13,122.38,2,"53, 21",orca network,public
3/10/23,2023,11:40,384,8,48.02,122.31,5,"53, 22, 383, 531, 2440",orca network,reliable
3/21/19,2019,14:53,384,8,48.02,122.31,2,"53, 383",orca network,reliable
3/27/18,2018,13:45,384,8,48.02,122.31,2,"53, 383",orca network,public
3/18/18,2018,10:48,386,8,47.96,122.29,2,"53, 49",orca network,reliable
3/5/19,2019,0:00,385,8,48.01,122.22,4,"53, 49, 185, 2246",orca network,ww
3/19/17,2017,0:00,247,6,48.32,122.71,2,"53, 56",orca network,reliable
2/24/21,2021,15:27,379,8,48.12,122.52,2,"53, 723",orca network,reliable
1/23/22,2022,17:19,381,8,48.1,122.44,2,"53, unknown",orca network,reliable
1/21/23,2023,9:00,383,8,48.06,122.4,2,"53, unknown",orca network,public
1/2/23,2023,12:00,383,8,48.06,122.4,2,"53, unknown",orca network,public
3/17/22,2022,12:35,372,8,48.27,122.56,3,"53, unknown",orca network,public
3/21/19,2019,11:37,384,8,48.02,122.31,2,"531, 383",orca network,reliable
6/4/21,2021,14:45,391,9,48.04,122.74,2,"531, unknown",orca network,public
5/12/21,2021,14:15,384,8,48.02,122.31,2,"531, unknown",orca network,reliable
4/18/21,2021,9:30,378,8,48.13,122.38,2,"531, unknown",orca network,reliable
4/21/23,2023,19:50,375,8,48.18,122.55,2,"531, unknown",orca network,public
4/9/18,2018,11:07,380,8,48.06,122.52,2,"531, unknown",orca network,reliable
3/17/21,2021,10:38,383,8,48.06,122.4,4,"531, unknown",orca network,reliable
5/23/21,2021,14:00,386,8,47.96,122.29,3,"531, unknown",orca network,public
4/15/23,2023,9:19,381,8,48.1,122.44,2,"5312, 22",orca network,public
3/19/17,2017,11:19,383,8,48.06,122.4,2,"56,  53",orca network,reliable
3/19/17,2017,10:37,383,8,48.06,122.4,2,"56,  53",hotline,public
3/22/17,2017,10:29,370,8,48.27,122.38,2,"56,  53",hotline,public
4/12/23,2023,14:10,373,8,48.23,122.67,2,"56, 2249",orca network,reliable
4/12/23,2023,14:55,373,8,48.23,122.67,2,"56, 2249",orca network,reliable
4/12/23,2023,14:30,373,8,48.23,122.67,2,"56, 2249",orca network,reliable
3/28/16,2016,15:17,384,8,48.02,122.31,2,"56, 53",orca network,reliable
4/14/18,2018,18:00,373,8,48.23,122.67,2,"56, 723",orca network,reliable
4/14/18,2018,17:15,373,8,48.23,122.67,2,"56, 723",orca network,reliable
3/19/17,2017,11:10,372,8,48.27,122.56,2,"56, unknown",orca network,reliable
4/6/17,2017,0:00,383,8,48.06,122.4,2,"56, unknown",orca network,reliable
2/26/20,2020,16:00,383,8,48.06,122.4,2,"56, unknown",orca network,reliable
3/12/17,2017,14:50,378,8,48.13,122.38,2,"56, unknown",orca network,reliable
3/25/19,2019,10:00,373,8,48.23,122.67,3,"56, unknown",orca network,reliable
5/7/19,2019,0:00,386,8,47.96,122.29,3,"56, unknown",orca network,reliable
3/30/15,2015,13:15,384,8,48.02,122.31,2,"723,  383",orca network,reliable
3/7/22,2022,11:33,378,8,48.13,122.38,2,"723, 2249",orca network,reliable
3/30/16,2016,0:00,384,8,48.02,122.31,3,"723, 49, 383",orca network,reliable
3/21/22,2022,11:33,381,8,48.1,122.44,2,"723, 531",orca network,reliable
3/6/22,2022,13:00,375,8,48.18,122.55,2,"723, 531",orca network,reliable
4/22/18,2018,11:35,384,8,48.02,122.31,2,"723, 531",orca network,reliable
3/29/18,2018,15:24,379,8,48.12,122.52,2,"723, 531",orca network,reliable
4/15/18,2018,13:15,373,8,48.23,122.67,2,"723, 56",orca network,reliable
3/6/22,2022,10:30,379,8,48.12,122.52,2,"723, unknown",orca network,reliable
3/3/22,2022,14:50,383,8,48.06,122.4,2,"723, unknown",orca network,reliable
4/14/21,2021,10:00,378,8,48.13,122.38,2,"723, unknown",orca network,public
3/24/21,2021,11:33,384,8,48.02,122.31,2,"723, unknown",orca network,reliable
3/29/19,2019,0:00,383,8,48.06,122.4,2,"723, unknown",orca network,reliable
3/12/19,2019,0:00,385,8,48.01,122.22,2,"83, 531",orca network,reliable
8/20/22,2022,8:35,379,8,48.12,122.52,1,2440,orca network,public
10/6/15,2015,15:59,14,28C,49.33,122.9,1,723,other,ww
8/13/15,2015,8:39,14,28C,49.33,122.9,1,723,other,ww
8/12/15,2015,8:46,14,28C,49.33,122.9,1,723,other,ww
3/18/18,2018,0:00,384,8,48.02,122.31,1,185,orca network,reliable
4/11/23,2023,11:50,383,8,48.06,122.4,1,185,orca network,reliable
4/10/23,2023,12:00,378,8,48.13,122.38,1,185,orca network,reliable
4/20/23,2023,11:40,386,8,47.96,122.29,1,21,orca network,reliable
4/22/23,2023,11:25,375,8,48.18,122.55,1,21,orca network,reliable
4/2/23,2023,11:53,381,8,48.1,122.44,2," 21,  22",orca network,reliable
4/11/23,2023,12:20,381,8,48.1,122.44,2," 21, 22",orca network,reliable
4/1/23,2023,11:57,384,8,48.02,122.31,4," 21, 22, 2249,  2356",orca network,reliable
4/10/23,2023,12:38,384,8,48.02,122.31,4," 21, 22, 383, 356",orca network,reliable
4/1/23,2023,12:20,384,8,48.02,122.31,5," 21, 22, 56, 2249, 2356",orca network,reliable
4/15/23,2023,11:33,381,8,48.1,122.44,2," 21,  22",orca network,reliable
4/24/23,2023,11:15,386,8,47.96,122.29,3," 22,  383,  531",orca network,reliable
9/2/18,2018,10:31,430,13,47.11,122.91,1,2234,orca network,reliable
9/1/18,2018,0:00,427,13,47.12,122.7,1,2234,orca network,public
9/1/18,2018,17:00,430,13,47.11,122.91,1,2234,orca network,reliable
8/31/18,2018,0:00,430,13,47.11,122.91,1,2234,orca network,reliable
8/29/18,2018,0:00,430,13,47.11,122.91,1,2234,orca network,public
8/28/18,2018,0:00,430,13,47.11,122.91,1,2234,orca network,public
8/6/18,2018,11:25,420,11,47.33,122.44,1,2234,orca network,reliable
4/22/23,2023,12:08,379,8,48.12,122.52,2,"2,356,185",orca network,reliable
4/20/23,2023,11:10,386,8,47.96,122.29,2," 2362,  543",orca network,reliable
12/6/22,2022,13:00,388,9,48.13,122.63,1,2440,orca network,reliable
8/27/22,2022,20:15,378,8,48.13,122.38,1,2440,orca network,public
4/3/23,2023,12:05,384,8,48.02,122.31,1,383,orca network,reliable
4/2/23,2023,12:18,384,8,48.02,122.31,3," 383, 531, 2356",orca network,reliable
3/8/19,2019,0:00,384,8,48.02,122.31,3," 49, 53, 185",orca network,reliable
4/15/23,2023,12:00,381,8,48.1,122.44,1,531,orca network,reliable
4/20/23,2023,12:28,375,8,48.18,122.55,1,531,orca network,reliable
4/23/23,2023,11:00,386,8,47.96,122.29,2," 543, 2362",orca network,reliable
7/9/18,2018,13:30,385,8,48.01,122.22,1,185,orca network,reliable
7/5/18,2018,18:45,384,8,48.02,122.31,1,185,orca network,reliable
7/3/18,2018,13:49,385,8,48.01,122.22,1,185,orca network,reliable
7/1/18,2018,10:55,386,8,47.96,122.29,1,185,orca network,reliable
5/20/18,2018,10:00,380,8,48.06,122.52,1,185,orca network,public
8/9/18,2018,0:00,378,8,48.13,122.38,1,185,orca network,public
6/22/18,2018,0:00,384,8,48.02,122.31,1,185,orca network,reliable
4/15/18,2018,18:30,383,8,48.06,122.4,1,185,orca network,reliable
4/6/18,2018,14:05,384,8,48.02,122.31,1,185,orca network,reliable
3/4/20,2020,14:20,384,8,48.02,122.31,1,185,orca network,reliable
3/19/18,2018,0:00,385,8,48.01,122.22,1,185,orca network,reliable
3/16/18,2018,10:43,384,8,48.02,122.31,2,"185, 49",orca network,reliable
3/21/19,2019,11:17,371,8,48.27,122.45,1,21,orca network,reliable
3/21/19,2019,16:46,384,8,48.02,122.31,1,22,orca network,reliable
11/24/18,2018,0:00,430,13,47.11,122.91,1,2234,orca network,reliable
11/9/18,2018,0:00,432,13,47.22,122.92,1,2234,orca network,reliable
10/13/18,2018,0:00,432,13,47.22,122.92,1,2234,orca network,reliable
1/26/19,2019,13:00,385,8,48.01,122.22,1,2246,orca network,public
3/17/19,2019,0:00,384,8,48.02,122.31,1,2246,orca network,reliable
12/17/23,2023,16:06,411,10,47.56,122.59,1,2549,orca network,public
12/16/23,2023,14:20,391,9,48.04,122.74,1,2549,orca network,reliable
3/17/19,2019,14:25,398,9,47.89,122.36,1,383,orca network,public
3/15/19,2019,16:30,383,8,48.06,122.4,1,383,orca network,reliable
3/11/19,2019,12:10,381,8,48.1,122.44,1,383,orca network,reliable
3/19/19,2019,16:28,373,8,48.23,122.67,1,44,orca network,reliable
3/17/18,2018,12:00,384,8,48.02,122.31,1,44,orca network,public
3/19/19,2019,17:45,373,8,48.23,122.67,1,44,orca network,reliable
3/22/19,2019,11:16,398,9,47.89,122.36,1,44,orca network,reliable
3/22/19,2019,12:00,398,9,47.89,122.36,1,44,orca network,reliable
3/20/19,2019,8:15,372,8,48.27,122.56,1,44,orca network,reliable
3/19/19,2019,18:28,373,8,48.23,122.67,2,"44, 56",orca network,reliable
3/19/19,2019,0:00,373,8,48.23,122.67,2,"44, 56",orca network,reliable
3/19/19,2019,18:50,373,8,48.23,122.67,2,"44, 56",orca network,reliable
3/19/19,2019,15:55,373,8,48.23,122.67,2,"44, 56",orca network,reliable
3/11/19,2019,12:10,384,8,48.02,122.31,1,49,orca network,reliable
3/17/19,2019,11:00,384,8,48.02,122.31,2,"49, 2246",orca network,public
3/16/19,2019,12:00,384,8,48.02,122.31,3,"49, 383, 53",orca network,reliable
3/22/19,2019,11:46,385,8,48.01,122.22,6,"49, 53, 185, 383, 22, unknown",orca network,reliable
3/16/19,2019,0:00,384,8,48.02,122.31,3,"49, 53, 383",orca network,reliable
3/18/19,2019,0:00,384,8,48.02,122.31,3,"49, 53, 383",orca network,reliable
3/18/19,2019,0:00,384,8,48.02,122.31,3,"49, 53, 383",orca network,reliable
3/20/19,2019,12:37,385,8,48.01,122.22,5,"49, 53, 383, 2246, unknown",orca network,reliable
3/23/19,2019,0:00,386,8,47.96,122.29,6,"49, 53, 531, 21, 22, 383",orca network,reliable
3/20/19,2019,0:00,386,8,47.96,122.29,5,"49, r383, 2246, 53, unknown ",orca network,ww
3/11/19,2019,12:10,384,8,48.02,122.31,1,53,orca network,reliable
3/17/19,2019,14:25,398,9,47.89,122.36,1,53,orca network,public
1/24/19,2019,15:50,386,8,47.96,122.29,1,53,orca network,public
1/19/19,2019,0:00,247,6,48.32,122.71,1,53,orca network,reliable
3/17/19,2019,11:15,398,9,47.89,122.36,2,"53, 383",orca network,reliable
3/13/19,2019,0:00,384,8,48.02,122.31,2,"53, 383",orca network,ww
3/21/19,2019,0:00,383,8,48.06,122.4,1,531,orca network,public
3/21/19,2019,0:00,383,8,48.06,122.4,1,531,orca network,public
3/19/19,2019,16:28,373,8,48.23,122.67,1,56,orca network,reliable
3/19/19,2019,17:45,373,8,48.23,122.67,1,56,orca network,reliable
3/29/19,2019,12:40,383,8,48.06,122.4,2,"723, unknown",orca network,ww
1/16/19,2019,14:00,372,8,48.27,122.56,1,185,orca network,reliable
4/21/19,2019,0:00,373,8,48.23,122.67,1,185,orca network,reliable
10/17/18,2018,13:30,381,8,48.1,122.44,1,185,orca network,reliable
10/12/18,2018,13:30,381,8,48.1,122.44,1,185,orca network,reliable
6/27/18,2018,0:00,375,8,48.18,122.55,1,185,orca network,reliable
6/2/18,2018,11:05,343,6,48.14,123.43,1,185,orca network,public
6/2/18,2018,11:33,343,6,48.14,123.43,1,185,orca network,reliable
3/25/23,2023,11:15,386,8,47.96,122.29,2,"185, 383",orca network,reliable
2/26/20,2020,16:00,383,8,48.06,122.4,2,"185, unknown",orca network,reliable
4/19/23,2023,18:13,381,8,48.1,122.44,2,"21,  383",orca network,reliable
4/19/23,2023,19:15,381,8,48.1,122.44,2,"21,  383",orca network,reliable
4/4/23,2023,12:20,378,8,48.13,122.38,3,"21,  383, 2249",orca network,reliable
4/22/23,2023,17:12,375,8,48.18,122.55,6,"21, 22, 185, 356, 383, 2356",orca network,public
3/26/23,2023,14:36,372,8,48.27,122.56,4,"21, 22, 383, 2356",orca network,reliable
3/26/23,2023,11:35,375,8,48.18,122.55,4,"21, 22, 383, 2356",orca network,reliable
3/26/23,2023,11:45,375,8,48.18,122.55,4,"21, 22, 383, 2356",orca network,reliable
3/26/23,2023,18:32,375,8,48.18,122.55,4,"21, 22, 383, 2356",orca network,public
4/2/23,2023,15:59,375,8,48.18,122.55,5,"21, 22, 383, 531, 2356",orca network,public
3/29/23,2023,9:59,378,8,48.13,122.38,4,"21, 22, 56, 383",orca network,reliable
4/4/23,2023,17:30,378,8,48.13,122.38,3,"21, 383, 2249",orca network,public
3/26/23,2023,12:08,375,8,48.18,122.55,1,22,orca network,reliable
2/10/23,2023,15:05,381,8,48.1,122.44,1,22,orca network,reliable
2/10/23,2023,16:48,381,8,48.1,122.44,1,22,orca network,public
2/9/23,2023,11:20,379,8,48.12,122.52,1,22,orca network,public
2/8/23,2023,12:39,379,8,48.12,122.52,1,22,orca network,public
2/8/23,2023,16:45,379,8,48.12,122.52,1,22,orca network,public
2/7/23,2023,13:20,379,8,48.12,122.52,1,22,orca network,public
2/7/23,2023,17:05,381,8,48.1,122.44,1,22,orca network,public
2/2/23,2023,7:50,379,8,48.12,122.52,1,22,orca network,public
1/23/23,2023,16:20,381,8,48.1,122.44,1,22,orca network,public
1/23/23,2023,17:24,381,8,48.1,122.44,1,22,orca network,public
1/22/23,2023,11:45,381,8,48.1,122.44,1,22,orca network,public
1/22/23,2023,16:30,383,8,48.06,122.4,1,22,orca network,public
1/14/23,2023,13:19,383,8,48.06,122.4,1,22,orca network,reliable
3/6/23,2023,11:15,384,8,48.02,122.31,2,"22,  2240",orca network,reliable
1/27/23,2023,13:04,379,8,48.12,122.52,2,"22,  2440",orca network,reliable
1/27/23,2023,15:20,383,8,48.06,122.4,2,"22,  2440",orca network,reliable
1/27/23,2023,15:00,383,8,48.06,122.4,2,"22,  2440",orca network,reliable
1/25/23,2023,10:40,380,8,48.06,122.52,2,"22,  2440",orca network,public
3/18/23,2023,12:54,384,8,48.02,122.31,3,"22, 383, 2259",orca network,reliable
3/18/23,2023,15:26,384,8,48.02,122.31,3,"22, 383, 2259",orca network,public
3/24/23,2023,11:15,384,8,48.02,122.31,3,"22, 383, 2441",orca network,reliable
4/22/23,2023,8:34,379,8,48.12,122.52,3,"22, 383, 356",orca network,reliable
3/16/23,2023,12:04,384,8,48.02,122.31,4,"22, 383, unknown",orca network,reliable
3/10/23,2023,12:04,385,8,48.01,122.22,5,"22, 53, 383, 531, 2440",orca network,reliable
3/8/23,2023,12:33,384,8,48.02,122.31,6,"22, 53, 383, 531, 2440, unknown",orca network,public
3/8/23,2023,11:45,384,8,48.02,122.31,4,"22, 531, 2440, 383",orca network,reliable
3/17/23,2023,12:15,383,8,48.06,122.4,2,"22, unknown",orca network,reliable
10/27/18,2018,13:55,430,13,47.11,122.91,1,2234,orca network,reliable
7/21/18,2018,12:14,373,8,48.23,122.67,1,2234,orca network,public
7/20/18,2018,20:45,372,8,48.27,122.56,1,2234,orca network,reliable
7/18/18,2018,8:00,372,8,48.27,122.56,1,2234,orca network,reliable
7/18/18,2018,19:00,372,8,48.27,122.56,1,2234,orca network,reliable
7/7/18,2018,17:00,372,8,48.27,122.56,1,2234,orca network,public
4/4/23,2023,11:25,384,8,48.02,122.31,1,2241,orca network,reliable
12/9/18,2018,0:00,385,8,48.01,122.22,1,2246,orca network,reliable
1/20/20,2020,16:30,404,10,47.72,122.44,1,2246,orca network,reliable
4/16/19,2019,9:00,373,8,48.23,122.67,1,2249,orca network,public
3/11/23,2023,11:25,384,8,48.02,122.31,2,"2249,  2440",orca network,reliable
6/22/19,2019,0:00,246,6,48.36,122.69,1,2252,orca network,reliable
6/22/19,2019,12:00,246,6,48.36,122.69,1,2252,orca network,reliable
6/22/19,2019,12:00,246,6,48.36,122.69,1,2252,other,reliable
6/22/19,2019,12:00,246,6,48.36,122.69,1,2252,other,reliable
8/9/19,2019,0:00,246,6,48.36,122.69,1,2253,orca network,reliable
8/1/19,2019,0:00,247,6,48.32,122.71,1,2253,orca network,reliable
6/24/19,2019,0:00,386,8,47.96,122.29,1,2256,orca network,public
7/13/19,2019,12:00,211,7,48.57,122.64,1,2256,orca network,public
5/30/19,2019,6:45,406,10,47.68,122.58,1,2256,orca network,public
5/29/19,2019,13:50,406,10,47.68,122.58,1,2256,orca network,reliable
5/29/19,2019,14:45,406,10,47.68,122.58,1,2256,orca network,public
5/28/19,2019,18:21,401,9,47.81,122.42,1,2256,orca network,public
5/27/19,2019,0:00,375,8,48.18,122.55,1,2256,orca network,reliable
3/19/23,2023,14:30,381,8,48.1,122.44,1,2259,orca network,reliable
3/19/23,2023,15:24,375,8,48.18,122.55,1,2259,orca network,public
8/17/20,2020,12:45,384,8,48.02,122.31,2,"2259, 2262",orca network,reliable
4/12/23,2023,10:30,372,8,48.27,122.56,2,"2259, 383",orca network,reliable
4/12/23,2023,11:26,372,8,48.27,122.56,2,"2259, 383",orca network,reliable
3/18/23,2023,11:15,384,8,48.02,122.31,3,"2259, 383, 22",orca network,reliable
3/25/23,2023,12:30,384,8,48.02,122.31,1,2356,orca network,reliable
8/2/20,2020,15:47,400,9,47.85,122.45,1,2356,orca network,reliable
6/28/20,2020,15:19,372,8,48.27,122.56,1,2356,orca network,public
6/30/20,2020,10:00,372,8,48.27,122.56,1,2356,orca network,public
4/7/23,2023,13:44,373,8,48.23,122.67,2,"2356, 2249",orca network,reliable
4/7/23,2023,14:35,373,8,48.23,122.67,2,"2356, 2249",orca network,reliable
4/7/23,2023,14:05,373,8,48.23,122.67,2,"2356, 2249",orca network,reliable
8/3/20,2020,18:20,386,8,47.96,122.29,2,"2356, unknown",orca network,public
4/15/23,2023,11:45,386,8,47.96,122.29,1,2362,orca network,reliable
4/28/23,2023,12:20,220,7,48.44,122.69,1,2440,orca network,reliable
4/28/23,2023,14:20,220,7,48.44,122.69,1,2440,orca network,public
4/23/23,2023,15:42,214,7,48.52,122.65,1,2440,orca network,public
4/23/23,2023,14:20,246,6,48.36,122.69,1,2440,orca network,reliable
4/29/23,2023,9:50,388,9,48.13,122.63,1,2440,orca network,public
3/20/23,2023,11:21,385,8,48.01,122.22,1,2440,orca network,reliable
3/15/23,2023,15:50,384,8,48.02,122.31,1,2440,orca network,public
1/30/23,2023,12:40,379,8,48.12,122.52,1,2440,orca network,public
1/29/23,2023,16:29,386,8,47.96,122.29,1,2440,orca network,public
1/29/23,2023,13:40,396,9,47.95,122.47,1,2440,orca network,public
1/12/23,2023,10:00,383,8,48.06,122.4,1,2440,orca network,public
1/6/23,2023,14:20,380,8,48.06,122.52,1,2440,orca network,public
1/4/23,2023,15:30,379,8,48.12,122.52,1,2440,orca network,reliable
12/29/22,2022,9:26,378,8,48.13,122.38,1,2440,orca network,reliable
12/22/22,2022,8:40,382,8,48.08,122.33,1,2440,orca network,reliable
12/21/22,2022,17:00,382,8,48.08,122.33,1,2440,orca network,reliable
12/20/22,2022,8:40,382,8,48.08,122.33,1,2440,orca network,reliable
12/17/22,2022,12:25,388,9,48.13,122.63,1,2440,orca network,reliable
12/16/22,2022,9:40,383,8,48.06,122.4,1,2440,orca network,reliable
12/12/22,2022,10:47,385,8,48.01,122.22,1,2440,orca network,reliable
12/6/22,2022,12:05,388,9,48.13,122.63,1,2440,orca network,reliable
10/10/22,2022,15:40,385,8,48.01,122.22,1,2440,orca network,reliable
9/25/22,2022,9:49,385,8,48.01,122.22,1,2440,orca network,public
9/16/22,2022,12:17,385,8,48.01,122.22,1,2440,orca network,reliable
9/15/22,2022,13:35,384,8,48.02,122.31,1,2440,orca network,reliable
9/6/22,2022,10:50,386,8,47.96,122.29,1,2440,orca network,public
9/4/22,2022,7:20,378,8,48.13,122.38,1,2440,orca network,public
9/2/22,2022,15:26,385,8,48.01,122.22,1,2440,orca network,reliable
9/2/22,2022,15:00,382,8,48.08,122.33,1,2440,orca network,reliable
9/2/22,2022,14:02,382,8,48.08,122.33,1,2440,orca network,reliable
9/2/22,2022,10:46,382,8,48.08,122.33,1,2440,orca network,reliable
9/2/22,2022,9:10,382,8,48.08,122.33,1,2440,orca network,public
9/1/22,2022,12:21,382,8,48.08,122.33,1,2440,orca network,public
8/29/22,2022,14:50,382,8,48.08,122.33,1,2440,orca network,public
8/28/22,2022,15:46,378,8,48.13,122.38,1,2440,orca network,public
8/28/22,2022,11:55,378,8,48.13,122.38,1,2440,orca network,public
8/28/22,2022,7:40,378,8,48.13,122.38,1,2440,orca network,public
8/25/22,2022,14:40,382,8,48.08,122.33,1,2440,orca network,public
8/24/22,2022,13:29,382,8,48.08,122.33,1,2440,orca network,public
8/22/22,2022,12:39,386,8,47.96,122.29,1,2440,orca network,public
8/21/22,2022,17:50,385,8,48.01,122.22,1,2440,orca network,reliable
8/21/22,2022,10:46,386,8,47.96,122.29,1,2440,orca network,reliable
8/21/22,2022,10:20,386,8,47.96,122.29,1,2440,orca network,reliable
8/20/22,2022,19:10,383,8,48.06,122.4,1,2440,orca network,reliable
